Comments,Stars,Type
"I don't want to overclock and I don't need any additional mini-PCIe that could come with the H170 Asrock ITX equivalent.
Works perfectly in my SG13 config. Had to turn off the Intel C-State feature on BIOS as it was producing some whiny noise with my i3 6100 but with no impact on CPU performance or rig stability.
Edit: After a week of use and a BIOS update, no more coil whine with C-State on. H110 could have been a better budget choice but out of question because less performance with DMI2 instead of DMI3. ",4,Motherboard
"Only budget DDR3 option I could find that had all of the good stuff. Sata express, i7 support, crossfire support (not planning to sli, so, meh), great audio, and m.2. And not to mention the looks... Great motherboard overall, and I highly recommend. ",5,Motherboard
Went with H170 series rather than Z170 because I won't be overclocking. Good price match to processor. ,4,Motherboard
Works great. Only downside is the fact there are no USB 3.0 headers.  ,4,Motherboard
The dream motherboard. Love how it designed and colored. The Temp-sensor come with board really helps for me to check the water temp. ,5,Motherboard
"Would be perfect if I wasn't forced to RMA it right after buying, top pci slot broken (if you look at my picture you will see the defect inside the slot). The features are great, just the big downside is having to send the motherboard in when my build is finished. ",2,Motherboard
"There is nothing specifically wrong with this MB, but I struggled to get the 24 pin cable plugged in. The plug that it goes into felt somewhat cheap. In contrast, everything else on this MB seems to be of high quality. The heat sinks for example are beautifully made, and I/O Shield is nice and solid. ",4,Motherboard
It works nicely ,5,Motherboard
"Very nice looking board. Doesn't look or feel cheap. BIOS is weak because there is no way to dedicate more memory to the APU. Default is 1GB. I have it updated to the latest version and have searched the internets above and beyond to no avail. Grammar in the BIOS and MSI apps is terrible as it was translated from another language without effort. Front panel connectors had to be connected individually in a very cramped area of the board. Board could have come with an additional PWM header. Also, if possible, they should have placed the CPU socket further away from the PCI-E slot. My GPU card gets hot and this ramps up the cooler on my CPU. Solved this issue by installing a liquid cooler. ",4,Motherboard
"USB 3.0 very fragile, otherwise a great mobo ",4,Motherboard
"Solid mobo, I haven't had any problems with it. Increased my opinion of Gigabyte for sure! ",5,Motherboard
said it can hold 32 GB of ram it can only hold 16 GB other than that everything was as said as well it was easy to build with ,3,Motherboard
"I am very much liking this MOBO, it's got style, 8 SATA ports, supports DDR3-2400RAM, it has two USB ports that support polling rates up to 1000hz. (Great for a gaming mouse and keyboard!) The board also supports up to 64GBs of RAM (WAY more than I will ever need) All in All a very nice board with plenty of room to upgrade. ",5,Motherboard
"I gave this 4 stars because the connectors did not really fit with my case, but that just might be my case. The motherboard was under clocking my CPU and I went through much trouble fixing this. ",4,Motherboard
im still a little hesitant on this motherboard I do like Gigabyte but this seems a little on the cheap side would have preferred a better chipset and more usb ports. The pci slot has a very poor unlock. ,3,Motherboard
"This is a very busy board. It's impressive how much shenanigans Asus has put into a 6.7"" x 6.7"" square: full 8+2 power phasing using quality components, mPCI-E + M.2, a dedicated sound board, plenty of USB ports, and all the fun ROG features you could ever hope for. It's a fantastic foundation for anyone wanting to make a big impression in a small package. I was even luckier to have picked this up as part of a clearance sale, with the only thing wrong being the bent HD Audio headers on the sound card that was very easy to fix. My only caveat was getting it to work properly with the 4790K. At first, Prime95 would cause Windows to crash even on failsafe settings; after updating to the latest BIOS, I was able to push my 4790K to 4.4GHz. ",5,Motherboard
Great board in the price range. The LED is awesome and lots of room for upgrading and additional hard drives. My main complaint for this board is if you are not running a cpu with 40 lanes you can't use the u.2. and if you are running sli you are limited to x16 on card 1 and x8 on card 2. ,4,Motherboard
"A solid motherboard with one of everything. It follows my major expectations and I plan to keep an eye on this series. The Eco mode is something I will likely use the most out of, as my recent build included (or rather lacked) PCI extensions and this board allows you to cut power to what you don’t need to use. With this in mind, it also is slightly oversized and while connecting the 24-pin connector, it bent a little off the side. Just be careful about that; it is easy to bend it. ",4,Motherboard
"No issues with the board, however the owner's manual was written for PhD candidates. ",4,Motherboard
"This motherboard is very good for the price. It has M.2 support, it's sturdy, looks nice, low profile, great BIOS, good surge protection. Though the I/O shield is a joke and makes the motherboard very hard to install, and who puts a fan header in the middle of the motherboard? ",4,Motherboard
"It's a motherboard and has all the features you will probably ever need. 
10/10 would buy again ",5,Motherboard
"Pros:
- Cheap
- Nice BIOS
- Great OC Settings Cons
- Crappy I/O Shield ",3,Motherboard
"I really like this guy. 
Dual BIOSes with a physical switch, plenty of fan headers, and good quality onboard audio. I plug my Grado SR60s into the front headphone jack, and am quite pleased with the audio playback.
This thing has an HDMI in for connecting gaming consoles. I haven't tried too much, but it would be pretty neat if that could be used in a windowed mode. I've only seen full screen as an option, so far. ",4,Motherboard
"I will have to write up a more detailed review once I've utilized some of the overclocking features of this board but as of right now it looks very good, booted right up once I got my PC assembled. It also has a sweet backlit IO panel which is useful if you're plugging in anything in the dark. ",5,Motherboard
GREAT board for $80. The bios is really pretty and easy to undertand for a first time builder like me and ASROCK is probably my go to brand for MoBos for now on. ,5,Motherboard
"Very intuitive UEFI bios as well as being simply astonishing in terms of looks, but I have had trouble when booting. Whenever i boot from completely shutting down the computer, a prompt with ""Overclocking failed!"" comes up and i have to bot from the bios. If anyone has any helpful suggestions, they will be greatly appreciated.  ",4,Motherboard
Great little motherboard. Has worked well the year and a half. ,5,Motherboard
"For the price I would have expected 3.0 headers, but that was a flaw that i hadn't thought of. Will probably upgrade further in the future. ",4,Motherboard
"Absolutely fantastic motherboard for the price, great GUI interface, haven't had any troubles and it colour matches the build perfectly.  ",5,Motherboard
"Pricey I know, but you get what you pay for. My inclination for this board started with the IO, this board is under the 200 dollar threshold that I am not willing to surpass and packs on as many features as it can while looking great. Honestly, I'm not that big a fan of the color scheme, but it is very elegant and works with the modern look of the Fractal Design R5. Honestly, I chose this board for its functionality over it's looks. This is the renaissance man without the crazy bells and whistles associated with the upper price threshold of the Z170 motherboard selection. This board is no Gigabyte Gaming 1 or ASUS Maximus but it is the poor man's version of those boards. It starts with the IO, with many more USB ports than almost any other board on the Z170 platform achieved through ASmedia controllers. Although some purists may complain about latency, I don't give a flying **** because it gets the job done. The only peripherals I need to have zero latency are my keyboard and mouse. Everything else can be laggy as long as transfer speeds are sustained. The back packs on two RJ45 ports that can be teamed using a router that supports it (I have one so don't tell me it's useless) which accelerates transfer speeds to my home server/seedbox. There are 4 USB 3.0 ports, and two USB 2.0 ports (keyboard), and 1 USB 3.1a and 1 USB 3.1c port. In addition to the front connector that adds another 3.1a and 3.1c that's 10 USB PORTS, 10 MOTHER-******! That's more than you're ever going to need! And it packs another two USB 3.0 headers on the board, PREPOSTEROUS! Honestly, the place they source all this IO is voodoo magic. I have a lot of USB devices and this was the main reason I bought this board but there are many more aspects that make this board a steal at the pricepoint. Now the price is essential, I could have bought an ASUS board and I would have the pleasure of dealing with the ASUS BIOS (the best IMO) and the voltage llc graphs in the overlocking utility is a godsend, but alas i had to go with ASrock. The main reason I did this was because ASUS makes you pay the price for having an ASUS board, it's kind of like paying for the name, and at the price point, the boards offered do not match the features of this board. The board has a 12 phase power supply, making overclocking a breeze and everything stays rock solid, ALWAYS, no dips, nothing ever goes wrong. Furthermore the board also packs 3 m.2 slots, which fit my future plans of upgrading to an M.2 SSD raid solution. I'm honestly waiting for the price to drop and the boot time associated with booting off an M.2 ssd to resolve itself. The onboard boot button and reset button are a huge godsend and to be honest having this on the motherboard will make me buy it and the DR DEBUG LEDS HAVE SAVED MY BACON TOO MANY TIMES!  The only issues I faced are the Vcore ramping up automatically sometimes due to the lack of an llc graph and the bios update may have gone bad at one point but that was due to my own lack of precautions when I didn't check the MD5 luckily it didnt brick the chip. The BIOS could use a little work but then again I'm used to Asus BIOS's, which have no comparison. The EZ bios makes it super easy to adjust fan speeds and the fan headers are well placed and plentiful for a mid tower build. This motherboard really is a steal for the price and the color scheme is honestly much more flattering in person. Images don't do the board justice. The accents are actually a copper color, not yellow, and it looks beautiful. ",5,Motherboard
"Basic motherboard for a dead socket. Works at the very least - wish it had more features, and fan connectors. DDR3 is limited to 1333. ",4,Motherboard
"Had a bent CPU socket pin, but seems a good quality board. ",4,Motherboard
"Solid dual Xeon workstation motherboard in the SSI-EEB form factor, supports a ton of RAM and has enough PCIe slots for my purposes. ",5,Motherboard
"The price of an FM2+ board, right? I'd actually say you get a bit more than what you pay for, but not much. Took me a few days to properly understand how to apply settings in BIOS. Apparently you don't need to press the Apply button to apply settings. No idea what that big Apply button is for at all. However, it's the same BIOS for all Gigabyte boards, aside from the top range ones. What I also think it's lacking is SLI support. I had no intention to SLI that 970, until I heard about what Directx12 might be able do to. If it would let me have 3.5+3.5=7GB of VRAM, then a second hand 970 for £200 might be a fairly decent upgrade for this, once DirectX12 is out.
There is an absolutely insane driving issue that this motherboard has. The PWM headers are in the bl**dy middle of the motherboard. Right between the GPU and the Heatsink. Worst place in the world to have any header(aside from CPU fan headers, maybe, just maybe). Took me a good 20 minutes just to connect my two Akasa fans. Another gripe that I have with this motherboard is that I can't find how to regulate the speed for the 3 pin fan header(this one at least is to the side of the motherboard, where it should be). So the two 120mm Fractal case fans that came with the case were running @ 100% until recently, when I got 12v to 6v cables and now they run at 50% all the time. I would rather have it go down, when the temp is low (maybe even off, like the AKASA fans do) and then ramp up, when there's a reason to. I did update the BIOS and I found the fan settings in it, but there's settings only for the two PWM fans and for the CPU fan. The third case fan header goes completely undetected. I do also get pretty bad coil whine through my speakers. Nothing, when the speakers are disconnected, but quite annoying, when I'm playing Far Cry 4. So I was thinking maybe if I get a new motherboard, I won't get coil whine through my speakers/headphones. ",4,Motherboard
"A solid, cheap board for my HTPC. It's been quite reliable. Unfortunately, there is only one SYSFAN header. I also had issues installing both Windows 8.1 and Windows 10 from DVDs in UEFI-only mode (though, I eventually got it to work with a USB install of Windows 10) ",4,Motherboard
I actually bought the non + version. Not sure why PCPP doesn't list that model. Good board. Has a bug where sometimes the UEFI will freeze for no reason but otherwise it's rocking.  The sound on this thing is great! I was going to buy a DAC/AMP but now I'm not sure I need it.  ,4,Motherboard
"Meh... Pros:
-Good surge protection.
-Low profile.
-Good BIOS. Cons:
-Kinda flimsy.
-The I/O shield is a joke, it has all this unnecessary grounding pins which makes the motherboard impossible to install.
-Only one fan header, and it's in the middle of the board. ",3,Motherboard
"Works well. BIOS is a bit crude compared to the 97 series motherboards, but price was right. Major flaw to BIOS: can't turn fans below 60% even when PWM fans are installed and recognized. ",4,Motherboard
Great for the price could be better. ,4,Motherboard
"One of the things that makes this motherboard so good, is a very intelligent PCI-E lane layout. Most X99 motherboards seem to have such an awful lane allocation when using a 28-lane CPU like the 5820K I currently have, wherein PCI-E slots are setup as x16/x0 or even x8/x4 if using multiple GPU's. This, on the other hand, is one of the few that will go to x8/x8 for two-GPU systems. It could do x8/x4/x4 for three-card CF, but that won't be enough for SLI. Still, given my plans to SLI/CF as soon as means allow, this board's layout and design choices are the smartest companion to my 28-lane CPU. Only downer, was that first one I received was DoA, and the second required buying a separate, cheapo stick of RAM to boot the thing long enough to update its BIOS. Otherwise, it's been a solid choice. 4.5/5 ",5,Motherboard
Good value buy for AMD GPU users if you ever plan doing cross fire with dual AMD GPUs   ,4,Motherboard
"Best price for any mobo, ever ($30 when I bought). Doesn't have front panel USB 3.0, but that's because of chipset, not mobo specifically. Also, it seems to not let the RAM run at full frequency, but RAM speed doesn't affect performance that much anyway, and I'm guessing I just didn't look around in the bios carefully enough ",5,Motherboard
"Great motherboard for the price, although it's a shame it doesn't have an M.2 slot ",4,Motherboard
"Great, Great mobo. I have owned this since 2011 and it STILL lets me overclock like a beast.
VRM temps and all other temps are well within their limits. Of course I have awesome cooling
Swiftech 240x
1 200mm fan ( am going to replace with 2 140mm)
1x 120MM fan exhaust
1x 140mm fan pull This thing is going to be my streaming pc once I upgrade again. For now I think I forsee me being able to use this at least 2 more years. That's almost 7 years of using this thing. Great great product and brand. GET TUF series boards by Asus!! Please ask any questions you would like. I am so excited about this thing I love talking about it. ",5,Motherboard
"Basic but good older board with no frills. For a computer made from mostly salvage parts this has been excellent. A good 6 months of bi-daily use and no hiccups. Nothing to write home about, just a steady board. I do wish I'd gotten the one with usb 3.0 headers but I don't need that data transfer speed so an adapter cable at ~$3 more than suffices. Runs bios, not uefi, and requires slower ram. Very well-earned 3 stars. ",3,Motherboard
Feature-packed. Great BIOS. ,5,Motherboard
"I got tired of ASUS motherboards, 3 horrible times I tried them 3 times I have had huge issues.. back to good ol Gigabyte, I woudl recommend this board or the gaming 3 even  ",4,Motherboard
"Colors look good, but there's only 2 fan headers (common complaint about most Asrock boards).  ",3,Motherboard
"It has very good sound, very good video, have had now trouble with it but only had for a week so I hop it lasts.    ",5,Motherboard
Looks awesome and the bios gui is really nice. The SATA connectors are under my video card so that presented a bit of an issue. Other than that a really nice MB. ,4,Motherboard
"Not loving this motherboard.  First, it's slightly longer than normal causing it to not fit ideally in standard cases. Secondly, take notice of the first PCI Express slot.  You have to put your video card there and because of how big their SATA mdules are at the end there and their placement, many full size cards cannot fit. Fourth, their first PC Express slow is also very very close to the memory and CPU modules to the point that it's very difficult to fit large video cards in it. Fifth, it doesn't operate until you have a CPU in it.  What I mean by that there is no indication (not even an LED) that the board is working until you place a CPU in it.  Normally, I meticulous test each component as I add it in.  In this case, I had to just rely on faith that the motherboard was fine (it was) until I put the CPU in.  But what if I had had a bad CPU? I wouldn't know if it were the MB or the CPU. ",3,Motherboard
Amazing features for an excellent price. Overclocking and fan profiles are superb. ,5,Motherboard
"Great board, easy to install, simple BIOS interface and easily install-able drivers. ",5,Motherboard
"The BIOS looks nice and is relatively easy to use, however upon booting it makes a loud beep for about 3 seconds, and there is no way to disable it. Also, UEFI makes dual-booting linux a pain (although that is not an issue specific to this motherboard). As far as the actual motherboard goes, it is mostly black with some white highlights and looks quite nice. It's got 2 RAM slots, but only 1 PCIE slot, and also there is only 1 fan power socket on the motherboard, so you can only use 1 extra case fan. ",3,Motherboard
"This is a handsome looking board, understated black, gold and copper. Good connector layout, emphasis on sound quality and did I say it was good looking. ",4,Motherboard
I bought it because it was yellow ,5,Motherboard
"Fairly small, but functional motherboard. It has a bunch of SATA3 headers on the board and 4 USB 3.0 ports which is plently. It doesnt have a lot of room for pci card expansions but it was fine for my build. My only complaint is that there is only 1 system fan header - which I think is odd. I ended up using a PWM fan splitter to power the two case fans. ",4,Motherboard
"Great budget X99 motherboard. Has everything you need but running SLI would be a tight squeeze and then again if you have a WiFi card like I do then its not an option. There are ways around this, but thats the way it is I guess. ",4,Motherboard
:3 love it ,5,Motherboard
"My second Ultra Durable model.  Very capable and just as good as more expensive ""gaming"" models. ",5,Motherboard
Good board with all the features i need and no problems after 1 year. ,4,Motherboard
Open box from microcenter ,4,Motherboard
"Just like any other mobo, this one was fine. Except I would not reccomed this to anyone. ",3,Motherboard
"Wonderful, but expensive. Recommended, but only if you have spare cash. ",5,Motherboard
"Great BIOS And ease of use, well rounded performance from MSI ",5,Motherboard
"2-way SLI. Nice looking heat-sinks, plenty of USB 3.0 headers. ",4,Motherboard
"It works, first time on gigabyte Motherboard. heard its the better brand out of the other competitors.
Asrock h97m failed me on prev build after 1 plus years
Lets see how this goes. ",4,Motherboard
"Bios is a bit funky, but other than that, can't complain! ",4,Motherboard
"Looks interesting, has enough ports and features and has lasted a long time. ",5,Motherboard
"Not much to say about it, haven't had any issues, assembly is easy, built with good materials and enough space to connect everything I need without hassle. ",5,Motherboard
"Solid Motherboard. Never had any issues with it since 2012. I hear ASUS is terrible with RMA's and warranty. Gladly, I've never had to deal with them in person. ",5,Motherboard
"Chose this mobo for my semi-budget gaming PC. It was definitely worth the money, albeit it only comes with two SATA cables - both of which I used for my SSD and HDD without issue. However,  this means that if you have a HDD, a SSD and a DVD/CD/BD ROM, you will need an additional SATA cable. CPU was easy to install but the CPU fan was a bit difficult to get in, but I suppose this is down to how good the builder's skill is with fitting things into places. ",5,Motherboard
This Mobo has been a headache for me.  Physically it has performed fine and the BIOS has plenty of editing options for overclocking once you figure out how to use it.  But the Drivers and installed software with this thing is garbage.  The Gigabyte software people should be ashamed.   ,3,Motherboard
The BIOS is very user-friendly. It has a lot of features that are useful for advanced users. ,5,Motherboard
Okay motherboard. Works fine with no problems. ,4,Motherboard
"This motherboard was chosen because of it's excellent reviews, size, and features list. The Gigabyte GA-z97n-WIFI combines good performance and technology with a competitive price.  ",5,Motherboard
"Great motherboard, works very well, has everything I need. Built-in sound card works okay; I bought a sound card because I am a bit of an audiophile. I wish it was a little more spacious, but  I guess that's what I get for getting an ATX. ",4,Motherboard
"Nothing special. I wanted to keep this build cheap and new, so this was one of the cheapest Z97 boards I could find. It also had the USB 3.0 headers I was looking for along with enough SATA connectors. Only reason why this isn't 5 stars is because the IO shield had weird metal tounges hanging out of each connector. (I'm not sure if that is normal or not as this was my first build. ever.) ",4,Motherboard
"The integrated graphics leave a lot to be desired when they work right. (Linux Mint 17 user)
The TDP is 95 watts so please know if you get the 6 core 6300 you will NOT be able to overclock without damaging something because the processor is 95 watts also. And more then 6 core is not possible! Also using a GPU will cover the top 3 sata connections along with the middle slot. ",2,Motherboard
Easy to install. Durable build quality. Built-in features are great. Beautiful design; great for a case with a side window. ,5,Motherboard
My review may be a little biased here because I practically stole the motherboard. It was on sale for $90ish and then there was a $30 rebate on it. Before that brief window of opportunity I was considering an h81 and the like. The only complaint I have about this board is that my GPU (Gigabyte r9 280 windforce) blocks the PCI x1 slot which I would've liked to have been able to use. Other than that it has all the features I could ever need from a board. Looks GREAT w/the thermal armor painted to match your case ,4,Motherboard
"The motherboard originally was part of a package deal from NewEgg when I was building my computer and recommended this. I did some reviews of it on Guru3d before making my final decision, I still feel like I got the wrong board. Apparently reviews were all 50/50 with this piece. Some people said it was a great board, others complained about issues with the bios, there have been times where the cmos just randomly resets itself over the years and I have to go in and fix my boot configuration. But for the most part it's been a stable piece of equipment. 
It really didn't handle crossfire gaming too well, I ran to 5770's from ati on it and constantly got blue screens. I eventually wanted to return to dual card configs or have that flexibility, but with the video card I have in the computer now, I don't think there is any way this could possibly handle another 980ti, much less could the processor.  So many better options available at the time, I just ran what was convenient. This still is bottlenecked and doesn't have usb 3.1 only a few usb 2.0 spots, subpar onboard audio, really isn't a powerhouse, but it's stable.  ",3,Motherboard
"Business-grade mobo from Asus, meaning stability and durability. No problems with this whatsoever. Also offers overclocking, but not a huge plethora of options for it. ",4,Motherboard
"Awesome Mobo. After buying it i saw in the BIOS that both Graphics cards run at PCIe 16x, the 5820k has 28 lanes, what? Afterwards i found out it has PLX which adds another 24 Lanes to your System -  means in quad GPU with a 40 Lane CPU - Every GPU runs at PCIe16x :) ",5,Motherboard
"Now This Motherboard Was A ""Quick Need"" Because My Previous Motherboard (ASRock 970 Pro 3 R2.0) Would Always Throttle On Stock Speeds, Anyways This Board Gets The Job Done And Looks Good At The Same Time ",5,Motherboard
"Audio is nice and their BIOS was easy to navigate, plus it just looks great. Would buy again. ",5,Motherboard
The layout of the board is what surprised me most. Fan headers were within reach for every fan with enough slack for tie-downs. PCI-e slots are plentiful with a nice mix for old PCI added in between. Power delivery seems very efficient as my 4690K could only OC to 4.0Ghz 1.025v on an old Biostar while this got me to 4.2Ghz at 1.025v. Motherboard PCB is a dark brown color that is noticeable from the underside but looks black towards the front. It also supports two newer techs. M.2 and eSATA. I was looking forward to trying out PCI-based M.2 but SATA based modules work extremely well and can really help with cable management if you're into that. This board also supports hot-swap though it must be enabled in the UEFI. ,5,Motherboard
"I got this board for free as part of a package deal with my 7850k and after a MIR from Micro Center.  Just the fact that it works get it 5 stars.  If I had to pay full price though, I'll probably spend the extra $10 for an A88x board.  This board is only capable of light OC'ing and has limited ports/slots.  Also, there is only 1 fan header, so you'll probably need a splitter.  If you're a casual gamer and not planning on doing an OC, this board is more than serviceable.   ",5,Motherboard
"Good looking board easy to work with for it's size. MSI has an easy to use bios, there are only a few issues. If you plan on uesing dual graphics cards then you will not be able to use the middle slot also lacking on fan connectors. Wish we could get rid of VGA ports and add a display port.  ",4,Motherboard
"Got this Mobo for $60 on Cyber Monday, it took to restarts for the Bios to open but haven't had trouble since then ",4,Motherboard
Has All the component for future upgrades. Ultra Durable for real.  ,5,Motherboard
Great if it suites your needs and does everything as advertised.  ,5,Motherboard
"Quality and convenience is how I would describe the Sabertooth Mk2. Every part of the mobo feels solid, like really solid. It's not cheap, but at least you can touch and see where the $ went. The other benefit of spending a bit more is getting all the ports/headers positioned exactly where you'd want them to be. Right angle SATA ports, fan headers in numerous locations, choice of USB2/3 connectors, to name a few. The only omission I can think of is M.2. However this is still in its infancy, and I'm more than happy with the boot up times from my SSD. As a beginner, I found the UEFI BIOS extremely easy to use. If you are a pro, then it would have everything you need. ",5,Motherboard
DON'T BUY USB  3.0 DO NOT WORK/MAKES CRACKING SOUND IN SPEAKERS (I'M A AUDIO ENGINEER/MUSIC PRODUCER) NONE OF MY GEAR IS CHEAP/BROKEN    HORRIBLE CUSTOMER SERVICES CANT SPEAK A LICK OF ENGLISH. ,1,Motherboard
"Pretty hi quality, big ol board, just wish the CPU power lugs and SATA inputs were in a different spot ",4,Motherboard
"Good motherboard that has all the futures that I need, overclocking is easy. The bios looks ancient though.  ",4,Motherboard
Has everything that I need ,5,Motherboard
"Great motherboard, sleek and elegant looking. Wifi works great, just a tough to install. BIOS looks amazing and is really easy to use. I found that all the headers are well located. Onboard Power and Reset buttons are handy.  ",5,Motherboard
No real gripes with this board except it doesn't play nice with some fans that I bought recently.   ,4,Motherboard
"It's very delicate (I broke the Turbo 3D thing while installing the cooler).
Also, It support 32GB RAM, not 16, And HAS USB 3.0 on I/O, no header for the case though. ",3,Motherboard
"Never had a problem with this board. Offers plenty of extra software (most of which I don't use but it's nice to have available for some people). Offers a CPU overclock button right on motherboard for small, safe boost in CPU clock multipliers. ",5,Motherboard
"Good mobo, would suggest not installing any of the xFast utilities from the motherboard's support CD, it can cause some fit's for external hard drives on your front panel. ",3,Motherboard
"This board was actually not the original I intended to get. After some thought, since I'm never going to be doing dual vid cards or have a ton of expansion cards, no need for anything bigger. Fit perfectly, no issues with mounting or adding components to it. Well built and strong. Price tag of $45 after mail-in helps as well. ",5,Motherboard
An exceptional board if you can find one; durable and easily with the best layout and headers I've seen in years. ,4,Motherboard
"No complaints here. Board stays cool, boots up smoothly and has more features than I know what to do with. Have not done any overclocking but I am sure this board will have zero issues with overclocking the 4790K.  ",5,Motherboard
"Really annoying motherboard, has a sticker stuck to back of CPU mount on every single board I recived, that leaves residue needing to be cleaned with isopropyl rubbing alcohol. It does work however (obviously), with a nice selection of ports, and an AMAZING price. Also  ",3,Motherboard
"Great beginner building board. Doesn't have all the features that premium boards have, but this board has M.2 and supports overclocking as well as crossfire. I would've liked to see this board support SLI.  ",4,Motherboard
A good choice for a small PC. Supports M.2 SSDs. Very easy to setup. Nice design. ,5,Motherboard
I love the quality of this motherboard! Asus continues to create quality products. The software features are a nice addition and I really like having the ability to easily replace my UEFI firmware chip. The UEFI firmware interface is great and user-friendly. ,5,Motherboard
"Not a lot of features, but it is oke for the price. ",3,Motherboard
It's a MOBO. It works fine and BIOS aren't too hard to use. ,5,Motherboard
"Great Motheboard, nice looking, great features, and also supports Crossfire for a future Upgrade. ",5,Motherboard
"Great board, looks very nice, works. ",4,Motherboard
"Pros: Easy to overclock once setup lots of bells and whistles, most of which are completely irrelevant.  Cons: I made the n00b mistake of assuming that the ""raid"" controller was a hardware raid controller (which I naively assumed was better). It isn't, and the entire marketing of ""raid"" features on most consumer motherboards are just garbage. Either use a real raid controller or setup software raid. may the good lord help you if you aren't running Windows or if you want to deal with getting updates over the internet (a feature they offer but I was never able to get work) ",3,Motherboard
"This motherboard has a lot of top-end features, but its lack of pedestrian features can be a pain. No USB2.0 headers made it hard to make the CPU cooler and the WiFi card work, as most peripheral manufacturers assume there is a USB2.0 header available.) No Bluetooth or WiFi is fairly standard for gaming rigs, but realistically I only have this one desktop and I need to be able to pair my bluetooth stuff with it, and sometimes you are not in a tournament and using WiFi would be easiest. (Obviously I knew it didn't have those features when I bougt it, but now that the WiFi PCI-E card I got won't work without an adapter, I'm annoyed.) Also make sure your case will fit EATX, this thing is big! ",4,Motherboard
"Nice Bios, but flimsy sata ports, a bit warped out of the box. Ram slots are too close to the CPU to fit a proper cooler, make sure your heatsink brackets will fit before hand. I had to snap off a side of the bracket to be able to fit 2 ram sticks. ",4,Motherboard
"This one's interesting. I've found that it's VERY often the cheapest mobo for Haswell CPUs, often dipping below $30, and it even has a B85 chipset (which is technically not the lowest end one). Although I got it working in the end, it's a bit weird: At first, it would randomly shut off after about 10 minutes of use, whether that was in the BIOS, installing Windows, or whatever. Then, I checked the CPU support list, and the G3258 (and most other Haswell Pentiums) were not there. I managed to fix things by enabling the ""overclocking lock"" and disabling ""unlock CPU voltage"" in the BIOS, but still, strange. And no official support for most Pentiums. Additionally, the layout is a bit non-standard, with the front panel headers above the PCIe lane ",3,Motherboard
Great features and boots very quickly. Integrated AC wireless is awesome. The all black color scheme is really cool too. ,4,Motherboard
Suited my needs quite well. ,5,Motherboard
"I love this motherboard. Everything about it is just A+. And although this is secondary; the overall look of it... it's just eye-melting. I was looking at it in the box days before I even started building with it. But as for features, I wanted a lot of USB ports because I was sick of only having 1 USB 3.0 port on my laptop. With 2 USB 2.0, 6 USB 3.0, AND 2 USB 3.1 ports, this thing will surely have enough for whatever devices I ever need to plug in all together. Another selling point for this is the fantastic onboard audio. I wasn't interested in getting a sound card... so this was great. Every review I read said that it was very good, and I do agree now that I have it. Everything sounds crisp and clear, especially using my Razer Leviathan soundbar (I'm a slight Razer fanboy but I do understand that they have their faults, overpriced products being one of them.) But I digress. Overclocking is good, I haven't done much but it seems to be very stable, and the BIOS is pretty easy to navigate and has a lot of cool features like Board Explorer and an easy to use fan speed controller. Unfortunately I'm not able to adjust my front CPU fans through the BIOS as they are plugged into the splitter on the NZXT Kraken. This just means I have to use the CAM software to do it. One thing that I really liked, though - the IO shield is padded and has absolutely no sharp edges. It was a breeze to put in; like installing a little pillow into the case. And it is colored black on both sides to match the case as well. A+, 5 stars, 8/8 gr8. ",5,Motherboard
"Works perfectly fine. Holding an 4.5 GHz overclock on a 4690k with 1.2V. Wifi range is very good (at least compared to a surface pro 2 and a lenovo laptop). On the cheaper side compared to other Z97 ITX boards. Looks good with its black and blue color scheme. 4 stars, because in my specific application, there were some clearance issues with the H100i and Corsair 250D. The WiFi antenna is tough to tighten without tools. ",4,Motherboard
Last 2 slots are never going to be filled with cards. 5/5 ,5,Motherboard
"One of the USB3.0 slots didn't work, but I'm not going to complain for $59!.  Better than an H81 board, and cost less too, what's not to love? ",4,Motherboard
"Very nice board, never had any problem.
A lot of features for overclocking abilities. ",4,Motherboard
"Not the best, but it works. Should've spent the extra $20 and got a decent board. ",3,Motherboard
"Motherboard: Nothing special, it's an UD3 gigabyte. ",3,Motherboard
"My first motherboard, feels solid, what can I say? It was the best I could afford at the time. It has all the features I needed and the BIOS was easy to navigate. Update: It is surprisingly shock resistant. There have been multiple times where I had to reinstall the graphics card (I've been through 5 now) and the board still holds up and supports the weight. ",5,Motherboard
"Great motherboard with a lot of features. (OC Genie, etc).  Nothing more you can ask for. I bought this from a neighbors garage sale.. it's a steal. ",5,Motherboard
"The inspiration for the build from Pauls Hardware. Works great, has SLI if i need and been a very good looking, solid mobo. ",4,Motherboard
Love this boards. Lots of extras. ,5,Motherboard
"Great board, just cant hit the reset button or else apparently it locks up. I don't want to try ",4,Motherboard
"Great BIOS, no bugs at all, the only thing that I have with it is that the VRMs don't have a heatsink on them, so I don't want to overclock the CPU. ",4,Motherboard
"It has allowed me for to get up to 4.6ghz with my A8 6600K, the things that hold the stock cooler on were really hard to remove. It has 10 power phases which is nice for overclocking and it has a neutral color to it. ",5,Motherboard
SLI & Crossfire support. Great motherboard. Has a lot of features including OC Genie. Got this for $10! What more could I ask for? ,5,Motherboard
